designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 4264967159901642496",4264967159901642496,284.12359559390654,-1.8115435243027211,3.2681919731000395,-4.929754381082675,-3.0218490901057824,1.0506572,20.563524,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901643648",4264967159901643648,284.1238931159808,-1.8110849605289445,-2.3562386105847377,-0.7184193554975888,-7.884391136657303,1.2362412,20.0591,2.3437386,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901644288",4264967159901644288,284.1206994883819,-1.8135355721566033,0.3487473325134825,-0.7602026968989852,-3.761600138316126,0.95236516,17.001768,1.7230206,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4625.049,4.2702,-3.5185,894.6074,1.2502,0.9415,0.5197
"Gaia DR3 4264967159901644800",4264967159901644800,284.1189386878688,-1.8149254826452828,0.2686851984669329,-1.7223232073771306,-4.420529260389378,1.127496,18.216984,1.9852791,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264967159901645184",4264967159901645184,284.1253709244382,-1.8092997765393242,,,,,20.23357,2.5100327,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901646848",4264967159901646848,284.12597117144634,-1.8082253290529202,-0.6357444150735911,-4.034296948704072,-5.6972451539765645,1.1161565,19.938427,2.1048222,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841852233088",4265007841852233088,283.80881174211413,-1.689852390656984,-0.4243588147860661,-2.6646691276944465,-5.1893917597754315,1.0065061,18.974527,1.9613228,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3423.1465,4.6155,-0.9444,608.0708,0.0935,0.0638,0.036
"Gaia DR3 4265007841852235648",4265007841852235648,283.8019934391768,-1.6955061941391267,0.42020651608847426,-3.196439591498475,-5.86894686632552,1.032761,18.647392,2.2027092,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841852237184",4265007841852237184,283.804576148331,-1.693217523157172,,,,,20.531925,2.3427486,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857108736",4265007841857108736,283.8164066187177,-1.6998616455629805,-2.8028062557882905,-3.053467062121724,-1.3352646184904244,0.97415483,20.443586,1.8792877,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857109504",4265007841857109504,283.81420154890884,-1.7014098171051224,-0.07272883107129599,-2.6423486013947106,-6.1082323527421325,0.9964208,19.691633,2.5550022,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857117312",4265007841857117312,283.81380635569485,-1.6986394370645654,,,,,20.56679,2.3331032,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901652224",4264967159901652224,284.11772327267266,-1.813745969663612,1.9072400173270727,0.12430653468585688,-2.9792664205111103,0.8967468,20.470955,1.9565716,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901653248",4264967159901653248,284.1190053421702,-1.8124997158041232,0.19454452325471563,-1.8679173492903642,-4.464858724386754,0.99235934,17.648294,2.1595325,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4338.1567,4.3045,-1.3179,825.7932,2.1787,1.558,0.8522
"Gaia DR3 4264967159901655296",4264967159901655296,284.1187125271271,-1.8120556773125922,0.1900536257162,-0.792008157597183,-1.6845933075766086,1.0821184,18.7465,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901655424",4264967159901655424,284.1201280791953,-1.8106919861449406,0.9871143137404818,-0.6698042117800375,-9.53129418946305,0.9476048,19.557014,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857123968",4265007841857123968,283.80830917615623,-1.7004089992525229,,,,,20.599201,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857124736",4265007841857124736,283.81244873694914,-1.6964755222681,,,,,20.807636,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857130368",4265007841857130368,283.80523602084514,-1.700523017621894,1.5573511718437838,-1.5133184336656638,-3.556181358083661,1.0171448,20.55864,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857146880",4265007841857146880,283.8007111648551,-1.6963151633946856,0.6337770793735642,-1.423124537072185,-5.448349373525729,1.0518798,20.457134,1.7204075,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857834624",4265007841857834624,283.8166873892129,-1.6989913670017545,,,,,20.744461,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841857837056",4265007841857837056,283.8077607842317,-1.7020324504706448,,,,,20.849579,3.0046978,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841882729344",4265007841882729344,283.8164014661605,-1.6982001161030649,0.20809160098156185,-0.05754501564831098,-0.5232343735186773,1.2044808,16.9621,1.7086182,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,5531.949,4.6033,-0.9479,847.4092,2.0662,1.5977,0.8751
"Gaia DR3 4265007841882732288",4265007841882732288,283.8108067437391,-1.702285273504116,0.4304214497452628,0.6919338377563037,-0.04885019965073079,1.0207042,17.498213,1.7088127,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4640.624,4.6494,-1.6522,833.7137,1.219,0.9178,0.501
"Gaia DR3 4265007841882734080",4265007841882734080,283.8133090406585,-1.699473561734867,0.4851438126414281,-2.5999757398638272,-2.7397371529140777,1.0821881,14.151915,2.1528778,-19.297434,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4817.712,2.7276,0.1683,2108.0361,2.6177,1.9014,1.0122
"Gaia DR3 4265007841882737152",4265007841882737152,283.8074937012369,-1.703859987458134,0.6135287781260207,-4.165695656315274,-4.048900109354072,2.6385336,17.793741,1.8767834,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4265007841882744192",4265007841882744192,283.81414300298115,-1.6958262847173544,0.7719050158164197,-0.5574528291999353,-1.3090485582907385,0.96233636,19.235092,1.9649677,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841882745088",4265007841882745088,283.8157466723182,-1.6942525075576915,0.10121258345806691,-1.2012953597229004,-2.884983116302619,1.0017886,17.734787,1.8819942,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5153.575,4.7526,-1.8139,759.0527,2.2884,1.7266,0.9559
"Gaia DR3 4265007841882750720",4265007841882750720,283.8090059525779,-1.6987720215250717,0.3814480667486214,-0.5525308018353802,-1.8877475391030039,1.0330886,16.374168,1.6342306,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6076.153,4.0356,-0.9248,1502.1588,2.2317,1.7676,0.9765
"Gaia DR3 4265007841882751744",4265007841882751744,283.80718620045855,-1.6996686229810805,0.11497195308275446,-3.4377132147228595,-6.10142106995844,0.899794,17.228561,2.7639923,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4801.5317,3.5471,0.1661,1484.9324,4.2124,2.92,1.5807
"Gaia DR3 4265007841882755328",4265007841882755328,283.8141623152587,-1.6925690327971348,0.4123829195912148,1.4201177384793864,-2.298137862499208,0.9350151,20.218885,1.3591442,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901656448",4264967159901656448,284.1174989990396,-1.8127613882160003,0.6585604058187287,-1.9583756994184145,-1.3001552362656783,1.1772538,20.479652,1.778635,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901658368",4264967159901658368,284.12165136774973,-1.8089091825256165,-0.04600391414515716,0.3101701373193814,-5.073567323044293,0.90522194,19.991386,2.077095,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901660416",4264967159901660416,284.11897445179056,-1.8105510929726927,,,,,19.994122,2.562643,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901660544",4264967159901660544,284.1209725799033,-1.8088322481284445,0.6876934338792333,0.6361246543158637,-1.0278341928872372,0.9928005,19.589794,2.2864075,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901662208",4264967159901662208,284.1217700794713,-1.8077868938101676,1.6833808253857956,-2.1296696781687685,-6.557216836452002,0.859325,20.254133,0.649601,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901663104",4264967159901663104,284.1133145946726,-1.814799100956301,1.306690293900715,-1.0284812708087308,-0.1209233556060395,1.0596067,19.711143,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901663744",4264967159901663744,284.1203519351345,-1.8085618184877845,0.009295448419503402,-3.5924260344020094,-4.671680443086078,1.0515692,19.800583,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901665536",4264967159901665536,284.1230801977043,-1.8059131298990432,-0.8543156613784515,-0.9989085300664458,-3.261676734897828,1.0597353,20.62331,1.5938435,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901666944",4264967159901666944,284.1198175406662,-1.8083924609771698,-0.19084125174229896,-2.8882058776774766,-6.37340383442431,1.0632664,19.46199,2.30752,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901667072",4264967159901667072,284.1213264717344,-1.8073558248325086,,,,,20.530558,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901667200",4264967159901667200,284.12145072636986,-1.8069749304169442,1.5826970971948342,-2.5769822329400767,-4.918657668670053,1.0925674,20.338192,2.0729065,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901668608",4264967159901668608,284.11795049063653,-1.8095303187934486,,,,,20.323755,2.3770027,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901669248",4264967159901669248,284.11255310149306,-1.814038648932685,1.0187934445772482,-6.043873900471164,-7.930461811436158,0.96974814,19.40456,2.380701,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901671552",4264967159901671552,284.1194821938015,-1.8076007912421739,-1.1456203053463516,-3.5308139360947868,-4.531740386649547,1.0396469,20.48464,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901673216",4264967159901673216,284.1166087411867,-1.80967147920647,0.3564510919047958,-2.9074726593670444,-5.7527524855745025,1.0295398,19.133785,2.06361,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901673984",4264967159901673984,284.1126994663169,-1.8127086191835504,3.244903458707037,-1.7746747072206366,-3.9747142385941907,1.1042004,20.169146,1.1194038,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841882756992",4265007841882756992,283.8043545335895,-1.7002370998634126,0.4230336669202088,-3.4081418897876135,-5.370581216967992,1.0309659,18.178663,1.8393002,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4265007841882770048",4265007841882770048,283.80599295159084,-1.693790177579329,0.19534047445750807,-0.5996178483057484,-3.178537148823239,1.0061179,16.943005,2.6678066,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4803.839,3.3998,0.0704,1623.5349,3.9668,2.7653,1.497
"Gaia DR3 4265007841882775424",4265007841882775424,283.8084747691531,-1.690101065997846,,,,,20.511312,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841889598592",4265007841889598592,283.8135339396024,-1.7022882919828588,0.21049800190523862,-0.30168815722186304,1.6311502143807306,1.3154671,20.186127,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841889600000",4265007841889600000,283.8037336690789,-1.7013130567583878,,,,,19.916891,1.9012623,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841889612928",4265007841889612928,283.80610316054685,-1.6970650804134664,-0.4088448381286837,4.506726566084444,2.315103159019166,1.290694,19.678692,2.354044,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007841889940992",4265007841889940992,283.8128824644966,-1.6943750519759704,,,,,20.842022,1.7714748,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007871895820800",4265007871895820800,283.7874218722604,-1.7061192750882577,0.41025688963893486,1.481854957769982,-3.07382992753198,1.0118046,17.458725,1.784771,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4654.91,4.5586,-1.4091,812.7811,1.6754,1.249,0.6836
"Gaia DR3 4265007871895844352",4265007871895844352,283.79196029637967,-1.6933377131349217,0.0944226875021985,-2.5413112164808216,-5.4255938799606005,0.89976716,17.309584,2.0704136,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4265007871897735680",4265007871897735680,283.7902666995863,-1.7001389858681817,0.0072124428664222945,-1.2782826140289358,-4.814430013573393,1.1536609,18.676775,2.1480503,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3561.2454,4.4243,-1.0909,659.201,0.8951,0.6119,0.3385
"Gaia DR3 4265007871897735936",4265007871897735936,283.7924437843591,-1.6996650213661435,0.8608395578601005,-0.6425521395538,-2.4298887050263027,1.0259302,19.348648,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4265007871897736704",4265007871897736704,283.78592833052056,-1.6998681855994466,0.30461818503386323,-0.4261345541832701,-2.144956287535602,0.95709103,18.738762,1.8696861,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3583.6577,4.6071,-1.0476,750.8689,0.0388,0.0271,0.0149
"Gaia DR3 4265007871897736960",4265007871897736960,283.78083613700545,-1.6986151460505177,0.13913091803059474,-3.3803295714478825,-5.564242304673973,1.0293115,18.34883,3.2574387,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3989.172,4.3392,-0.5773,489.2124,4.6184,3.0114,1.6837
"Gaia DR3 4265007871897739392",4265007871897739392,283.78170671481837,-1.6971263876284255,0.39212162816240753,-4.276155467254115,-7.083461196070761,1.0332624,18.132978,2.7991695,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3878.2659,4.0961,-1.2383,530.4063,3.6746,2.4354,1.3494
"Gaia DR3 4265007871897745664",4265007871897745664,283.78366995310625,-1.694408513423793,0.1264851388110816,2.93611240477902,-1.475487325148349,0.92028326,19.679653,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901675776",4264967159901675776,284.1148278737465,-1.8100105773958262,1.6246489705797813,-2.357025654465266,-2.7463803053971114,1.0211855,20.514717,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901675904",4264967159901675904,284.1148651268175,-1.8103673130278528,0.5685999039269094,3.4750399845389546,2.7807340911009923,1.0620948,19.705442,2.042612,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901677952",4264967159901677952,284.11719089981096,-1.8079244403881538,-0.7646071778179686,-3.3157022649015935,-2.6523743532226653,1.0549401,19.727959,2.392229,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901678464",4264967159901678464,284.120314794884,-1.8051061509654154,0.1598826345672952,-4.348096257829088,0.4707701154436941,1.1359689,19.715738,2.4098225,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901678592",4264967159901678592,284.118978558992,-1.80617111632005,-1.1363234569535632,-0.8354544842576932,-3.242769986879545,1.078567,20.495056,1.9799595,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901679488",4264967159901679488,284.1124474506311,-1.810988352638295,1.025842547160417,0.7201540505590193,-1.270100270031035,0.96289986,18.226267,1.8585758,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3777.0833,4.2793,-1.9715,603.8537,0.5147,0.3654,0.1975
"Gaia DR3 4264967159901679744",4264967159901679744,284.11255575705553,-1.8114505084238277,1.1345592536353453,0.47227111221509743,0.5915643714250228,1.2053423,20.098207,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901680128",4264967159901680128,284.11342150246213,-1.8105814125123016,0.3846696054671572,-0.5009051158027672,-4.873867872174208,1.0829582,17.885893,1.8666458,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4156.3574,4.2869,-2.3386,711.3666,1.192,0.8626,0.4714
"Gaia DR3 4264967159901684864",4264967159901684864,284.1174835136005,-1.8063016809571826,0.18586139713085081,0.3886497616600678,-2.7300269180187704,1.0620097,19.502995,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901685376",4264967159901685376,284.1133106504335,-1.8096255446782468,2.696074300204906,-2.1421670321178823,-6.423235080813202,1.1118274,20.198599,1.9679108,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901686272",4264967159901686272,284.1184368838414,-1.8050652738670983,-2.2999832772473527,26.615403745471824,-0.22409578692811452,1.9908361,19.325048,1.5799007,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901690624",4264967159901690624,284.1122530239992,-1.8081616050135845,-0.038231879104411635,-3.765080783838251,-6.230951066658628,1.0890557,19.362001,2.2401333,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901691008",4264967159901691008,284.11285023365764,-1.808595548744107,,,,,19.966505,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901693312",4264967159901693312,284.1165684581217,-1.8046538701092447,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264967159901693568",4264967159901693568,284.1152883355447,-1.8057121735206312,,,,,20.488846,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
